user_id,retained_d7,retained_d30,total_revenue_30d,churn_risk
U03919,1,0,0.0,low
U03920,1,1,35.39,low
U03921,0,1,0.0,low
U03922,0,1,0.0,low
U03923,0,1,0.0,low
U03924,1,0,14.83,low
U03925,1,1,0.0,low
U03926,1,0,0.0,low
U03927,1,1,0.0,low
U03928,1,0,0.0,medium
U03929,1,1,0.0,low
U03930,1,1,10.82,low
U03931,1,1,5.16,low
U03932,0,0,52.33,low
U03933,0,0,0.0,medium
U03934,1,0,7.89,medium
U03935,1,1,29.62,medium
U03936,0,1,0.0,low
U03937,1,1,41.7,low
U03938,1,1,0.0,low
U03939,1,0,37.11,medium
U03940,0,1,0.0,medium
U03941,1,0,49.9,high
U03942,1,1,48.8,medium
U03943,1,1,16.29,low
U03944,1,1,19.23,low
U03945,1,1,0.0,low
U03946,1,1,0.0,low
U03947,0,1,0.0,low
U03948,1,1,0.0,low
U03949,1,1,0.0,low
U03950,1,1,30.01,low
U03951,1,0,4.85,low
U03952,1,1,37.94,low
U03953,1,1,0.0,low
U03954,1,1,0.0,low
U03955,0,1,0.0,medium
U03956,1,1,0.0,low
U03957,1,1,0.0,low
U03958,0,0,0.0,medium
U03959,1,1,0.0,low
U03960,1,1,28.89,low
U03961,1,1,0.0,low
U03962,1,1,0.0,low
U03963,0,0,4.6,medium
U03964,0,0,45.58,low
U03965,1,0,34.4,low
U03966,0,1,16.97,medium
U03967,0,0,0.0,low
U03968,0,0,0.0,medium
U03969,1,0,0.0,low
U03970,1,0,0.0,low
U03971,1,0,0.0,medium
U03972,1,1,44.21,medium
U03973,0,0,0.0,low
U03974,0,0,0.0,medium
U03975,1,1,21.49,low
U03976,1,1,15.12,low
U03977,0,0,0.0,low
U03978,1,1,19.22,medium
U03979,1,1,28.21,low
U03980,1,1,0.0,high
U03981,0,0,0.0,low
U03982,0,1,0.0,low
U03983,1,1,0.0,low
U03984,1,1,29.06,low
U03985,0,0,42.33,high
U03986,0,0,0.0,high
U03987,0,0,0.0,medium
U03988,0,0,21.72,medium
U03989,1,1,0.0,low
U03990,1,0,0.0,medium
U03991,0,0,4.67,high
U03992,1,1,0.0,low
U03993,1,1,0.0,medium
U03994,0,1,45.18,low
U03995,1,1,16.04,low
U03996,1,1,26.36,low
U03997,0,1,0.0,medium
U03998,1,1,27.08,low
U03999,1,1,22.04,low
U04000,1,1,42.38,low
U04001,1,0,0.0,medium
U04002,1,1,55.82,low
U04003,1,1,21.44,low
U04004,1,1,21.82,low
U04005,1,1,8.11,low
U04006,1,1,0.0,low
U04007,1,0,20.66,low
U04008,1,1,0.0,low
U04009,1,1,0.0,low
U04010,1,1,50.45,low
U04011,1,0,77.1,low
U04012,1,0,4.06,medium
U04013,1,0,0.0,low
U04014,1,0,0.0,low
U04015,1,0,49.64,low
U04016,0,0,0.0,high
U04017,1,0,0.0,low
U04018,0,1,20.55,high
U04019,1,0,0.0,low
U04020,1,0,57.26,medium
U04021,1,0,0.0,high
U04022,1,1,0.0,low
U04023,1,1,50.14,low
U04024,0,1,4.22,low
U04025,1,1,0.0,low
U04026,0,0,0.0,medium
U04027,0,0,34.9,medium
U04028,1,0,59.96,medium
U04029,1,1,28.39,low
U04030,1,0,0.0,medium
U04031,0,1,23.6,low
U04032,0,0,12.49,low
U04033,1,1,0.0,low
U04034,1,0,35.39,medium
U04035,0,0,0.0,low
U04036,0,0,0.0,low
U04037,1,1,20.24,low
U04038,1,1,16.61,low
U04039,1,0,0.0,medium
U04040,1,0,0.0,low
U04041,0,0,0.0,low
U04042,0,0,59.83,medium
U04043,0,0,0.0,medium
U04044,0,0,0.0,medium
U04045,1,0,30.56,medium
U04046,1,0,47.93,low
U04047,0,0,0.0,medium
U04048,0,1,19.66,low
U04049,1,0,11.43,low
U04050,1,1,0.0,medium
U04051,1,1,0.0,low
U04052,0,0,50.4,high
U04053,1,1,0.0,low
U04054,1,0,0.0,medium
U04055,1,1,0.0,medium
U04056,0,0,0.0,medium
U04057,0,0,0.0,medium
U04058,1,0,0.0,medium
U04059,1,1,80.28,low
U04060,1,0,0.0,low
U04061,0,1,26.9,low
U04062,1,0,0.0,low
U04063,1,0,0.0,medium
U04064,0,0,0.0,medium
U04065,1,0,0.0,high
U04066,1,1,46.9,low
U04067,0,0,0.0,medium
U04068,1,0,43.26,low
U04069,1,1,40.05,low
U04070,1,1,0.0,low
U04071,1,1,0.0,low
U04072,1,1,18.15,low
U04073,0,0,0.0,medium
U04074,1,1,0.0,low
U04075,1,1,0.0,low
U04076,1,1,30.36,medium
U04077,1,1,0.0,low
U04078,1,1,0.0,low
U04079,1,1,16.28,low
U04080,1,1,0.0,low
U04081,0,0,4.41,low
U04082,1,1,34.7,low
U04083,0,0,0.0,low
U04084,1,1,45.08,low
U04085,1,1,0.0,low
U04086,0,1,0.0,low
U04087,1,1,35.75,low
U04088,0,1,34.28,medium
U04089,1,1,0.0,low
U04090,0,0,0.0,medium
U04091,0,0,0.0,high
U04092,1,0,18.3,low
U04093,1,0,9.03,low
U04094,1,0,51.77,low
U04095,0,0,0.0,medium
U04096,0,0,0.0,low
U04097,1,1,33.74,low
U04098,1,1,21.46,low
U04099,0,1,33.08,medium
U04100,1,1,21.37,low
U04101,1,1,14.92,low
U04102,1,0,52.07,low
U04103,1,1,26.91,low
U04104,1,0,0.0,low
U04105,0,1,0.0,low
U04106,1,1,37.47,low
U04107,0,1,0.0,low
U04108,1,1,0.0,low
U04109,0,0,0.0,medium
U04110,1,0,41.44,medium
U04111,1,1,28.23,low
U04112,1,1,60.67,low
U04113,1,0,0.0,medium
U04114,1,1,27.86,low
U04115,1,1,0.0,low
U04116,0,0,30.39,low
U04117,1,1,13.03,low
U04118,1,1,4.56,low
U04119,0,0,37.67,medium
U04120,0,0,0.0,low
U04121,0,0,0.0,low
U04122,0,1,35.33,low
U04123,0,0,21.53,medium
U04124,0,0,0.0,low
U04125,1,1,0.0,low
U04126,0,0,0.0,low
U04127,1,0,13.66,low
U04128,1,0,32.09,low
U04129,1,0,0.0,low
U04130,0,0,20.5,medium
U04131,1,1,0.0,low
U04132,1,1,0.0,low
U04133,1,1,27.33,low
U04134,1,1,12.41,low
U04135,1,0,0.0,high
U04136,0,0,0.0,high
U04137,0,1,0.0,medium
U04138,1,1,37.93,low
U04139,1,1,0.0,low
U04140,0,0,32.41,low
U04141,1,0,0.0,low
U04142,0,1,0.0,low
U04143,0,0,0.0,medium
U04144,1,1,29.54,low
U04145,1,1,11.3,low
U04146,0,1,0.0,low
U04147,1,1,0.0,low
U04148,1,0,0.0,low
U04149,1,1,17.99,low
U04150,0,0,0.0,medium
U04151,0,1,0.0,low
U04152,1,0,3.02,low
U04153,1,1,13.5,low
U04154,1,1,0.0,low
U04155,1,1,28.5,low
U04156,0,1,0.0,low
U04157,0,0,20.52,medium
U04158,1,0,59.31,low
U04159,1,1,10.25,low
U04160,0,1,23.17,low
U04161,1,0,0.0,low
U04162,0,0,57.61,high
U04163,1,1,0.0,low
U04164,1,0,0.0,low
U04165,0,1,41.36,low
U04166,0,1,0.0,medium
U04167,0,0,0.0,medium
U04168,1,0,0.0,low
U04169,0,0,40.56,medium
U04170,0,0,0.0,high
U04171,0,0,19.12,medium
U04172,1,0,0.0,low
U04173,1,0,12.18,medium
U04174,1,1,32.58,low
U04175,0,1,0.0,high
U04176,0,0,0.0,medium
U04177,0,0,0.0,medium
U04178,1,1,0.0,low
U04179,0,0,0.0,high
U04180,0,1,0.0,low
U04181,1,1,32.48,low
U04182,0,0,26.84,medium
U04183,1,1,24.94,low
U04184,0,0,2.53,medium
U04185,0,0,6.65,medium
U04186,1,0,37.19,medium
U04187,1,1,0.0,low
U04188,1,1,38.01,low
U04189,1,1,0.0,low
U04190,0,0,49.53,medium
U04191,1,1,0.0,low
U04192,0,0,0.0,high
U04193,0,0,0.0,high
U04194,1,1,70.98,low
U04195,1,1,33.7,low
U04196,1,1,41.39,medium
U04197,1,0,0.0,medium
U04198,1,0,0.0,low
U04199,1,1,0.0,medium
U04200,1,1,0.0,low
U04201,1,0,0.0,low
U04202,0,1,0.0,low
U04203,0,0,15.19,medium
U04204,0,0,0.0,low
U04205,1,1,0.0,low
U04206,1,1,12.71,low
U04207,1,1,30.94,low
U04208,0,1,0.0,medium
U04209,1,1,0.0,low
U04210,1,1,0.0,medium
U04211,0,1,4.12,low
U04212,0,0,22.76,low
U04213,1,0,0.0,low
U04214,0,0,0.0,medium
U04215,1,1,50.03,low
U04216,0,0,0.0,medium
U04217,0,0,0.0,medium
U04218,1,0,19.16,low
U04219,1,0,99.02,low
U04220,0,0,0.0,medium
U04221,1,0,0.0,medium
U04222,0,1,0.0,low
U04223,1,0,0.0,low
U04224,0,0,0.0,low
U04225,0,0,0.0,medium
U04226,0,0,33.33,medium
U04227,0,1,0.0,medium
U04228,0,0,0.0,medium
U04229,0,1,0.0,low
U04230,1,1,0.0,low
U04231,1,1,0.0,low
U04232,1,1,0.0,medium
U04233,1,1,0.0,low
U04234,0,1,0.0,low
U04235,1,1,0.0,low
U04236,1,0,0.0,low
U04237,1,1,47.76,low
U04238,1,1,0.0,low
U04239,1,1,0.0,low
U04240,0,1,0.0,low
U04241,1,0,0.0,medium
U04242,1,1,68.09,low
U04243,1,1,0.0,low
U04244,1,1,0.0,medium
U04245,0,0,0.0,medium
U04246,0,0,0.0,low
U04247,1,1,0.0,low
U04248,1,1,0.0,medium
U04249,0,1,0.0,low
U04250,1,1,0.0,low
U04251,1,1,0.0,medium
U04252,1,1,37.2,low
U04253,1,1,0.0,low
U04254,1,1,22.83,low
U04255,1,1,0.0,low
U04256,1,0,0.0,low
U04257,1,1,0.0,low
U04258,1,0,0.0,low
U04259,1,1,37.1,low
U04260,1,1,0.0,low
U04261,0,1,0.0,medium
U04262,1,1,26.65,low
U04263,0,0,0.0,low
U04264,0,1,0.0,medium
U04265,0,0,39.09,medium
U04266,1,0,18.61,medium
U04267,0,0,13.28,medium
U04268,1,1,0.0,low
U04269,1,1,0.0,low
U04270,0,0,70.79,low
U04271,0,0,0.0,medium
U04272,0,0,0.0,high
U04273,0,1,0.0,low
U04274,1,0,29.27,low
U04275,1,1,0.0,medium
U04276,0,1,26.03,low
U04277,0,1,0.0,low
U04278,0,0,35.46,medium
U04279,0,0,0.0,medium
U04280,0,0,0.0,low
U04281,0,0,0.0,low
U04282,1,1,19.16,low
U04283,1,1,0.0,low
U04284,1,1,14.01,low
U04285,0,0,24.32,medium
U04286,0,1,66.78,medium
U04287,0,0,0.0,medium
U04288,1,1,10.44,low
U04289,1,1,0.0,low
U04290,1,1,0.0,low
U04291,1,1,0.0,low
U04292,0,0,20.72,low
U04293,0,0,0.0,medium
U04294,1,1,0.0,low
U04295,1,0,26.82,low
U04296,0,0,4.65,high
U04297,0,0,10.79,high
U04298,0,1,24.8,medium
U04299,1,0,5.36,medium
U04300,0,1,0.0,low
U04301,1,1,10.9,medium
U04302,1,0,0.0,low
U04303,1,1,14.07,low
U04304,1,1,6.26,medium
U04305,1,1,28.32,low
U04306,0,0,59.7,medium
U04307,1,1,0.0,low
U04308,1,1,25.62,low
U04309,1,0,0.0,low
U04310,1,1,39.09,low
U04311,1,1,0.0,low
U04312,1,1,30.47,low
U04313,0,0,0.0,low
U04314,1,0,47.58,low
U04315,1,0,5.06,low
U04316,1,1,88.25,low
U04317,0,1,0.0,low
U04318,1,1,19.51,low
U04319,0,0,0.0,medium
U04320,0,1,48.82,low
U04321,0,0,0.0,medium
U04322,1,1,58.24,low
U04323,0,1,0.0,low
U04324,1,1,22.43,low
U04325,1,1,0.0,low
U04326,0,0,0.0,low
U04327,1,0,0.0,medium
U04328,0,1,43.13,low
U04329,0,0,31.22,low
U04330,0,1,5.36,low
U04331,1,0,0.0,low
U04332,0,1,19.51,low
U04333,1,1,30.13,medium
U04334,1,0,0.0,high
U04335,0,1,16.93,medium
U04336,1,0,0.0,low
U04337,1,0,0.0,medium
U04338,1,0,0.0,low
U04339,0,0,0.0,low
U04340,1,0,0.0,medium
U04341,0,0,32.99,medium
U04342,1,1,0.0,medium
U04343,1,1,10.79,low
U04344,1,1,18.86,low
U04345,1,1,0.0,low
U04346,1,1,12.13,low
U04347,1,0,0.0,high
U04348,1,1,16.68,low
U04349,0,0,25.46,low
U04350,0,0,0.0,medium
U04351,1,1,0.0,low
U04352,0,1,41.16,low
U04353,1,1,56.62,low
U04354,1,1,21.21,low
U04355,1,0,0.0,medium
U04356,0,0,0.0,high
U04357,1,1,0.0,low
U04358,0,0,0.0,low
U04359,0,1,53.72,low
U04360,1,0,24.34,low
U04361,0,0,0.0,low
U04362,0,1,45.95,low
U04363,0,1,0.0,low
U04364,0,1,0.0,low
U04365,0,0,10.88,medium
U04366,0,0,34.37,high
U04367,0,1,44.76,low
U04368,1,1,0.0,low
U04369,1,0,14.98,medium
U04370,1,1,21.81,low
U04371,1,1,0.0,low
U04372,1,1,0.0,low
U04373,1,1,0.0,low
U04374,1,1,0.0,low
U04375,1,0,45.77,medium
U04376,1,1,0.0,low
U04377,0,0,25.48,medium
U04378,0,0,16.49,low
U04379,1,0,45.12,high
U04380,1,1,0.0,low
U04381,1,1,0.0,low
U04382,1,0,57.09,low
U04383,1,1,82.34,low
U04384,1,1,3.88,low
U04385,1,0,0.0,low
U04386,1,1,51.17,low
U04387,1,1,0.0,medium
U04388,1,0,9.32,low
U04389,1,1,31.45,low
U04390,0,0,0.0,high
U04391,0,0,4.39,medium
U04392,1,1,52.31,low
U04393,1,1,0.0,low
U04394,1,0,13.01,low
U04395,1,1,5.9,low
U04396,1,1,16.33,low
U04397,1,1,26.14,low
U04398,0,1,0.0,medium
U04399,0,1,0.0,low
U04400,1,1,4.61,low
U04401,1,1,0.0,low
U04402,1,1,0.0,low
U04403,0,0,0.0,medium
U04404,1,0,0.0,medium
U04405,1,1,0.0,low
U04406,1,0,34.79,low
U04407,1,0,86.6,low
U04408,1,1,0.0,low
U04409,0,0,40.95,high
U04410,1,1,25.33,low
U04411,0,0,9.21,high
U04412,0,0,16.63,low
U04413,0,0,34.19,high
U04414,0,0,0.0,low
U04415,0,0,0.0,high
U04416,0,0,0.0,high
U04417,0,1,45.7,low
U04418,1,1,0.0,medium
U04419,1,1,9.86,low
U04420,1,1,61.69,low
U04421,0,0,38.71,medium
U04422,1,1,0.0,low
U04423,1,1,9.37,low
U04424,1,1,0.0,low
U04425,0,0,0.0,low
U04426,0,0,0.0,low
U04427,1,1,16.85,low
U04428,0,0,10.62,medium
U04429,1,1,14.94,low
U04430,1,0,47.49,low
U04431,1,1,0.0,medium
U04432,0,0,22.92,low
U04433,0,0,6.37,low
U04434,1,1,0.0,medium
U04435,0,0,0.0,medium
U04436,1,0,46.5,low
U04437,1,1,0.0,low
U04438,0,0,43.12,medium
U04439,0,1,40.62,low
U04440,0,0,35.74,low
U04441,1,0,13.67,low
U04442,1,0,0.0,high
U04443,1,1,0.0,low
U04444,0,0,0.0,low
U04445,1,1,39.13,low
U04446,0,1,0.0,low
U04447,0,1,0.0,low
U04448,0,0,0.0,medium
U04449,1,1,0.0,low
U04450,1,0,23.09,low
U04451,0,0,6.35,low
U04452,0,1,0.0,low
U04453,1,1,49.22,low
U04454,1,0,16.67,low
U04455,0,0,14.56,high
U04456,1,1,37.89,low
U04457,0,1,68.48,low
U04458,0,1,0.0,low
U04459,1,1,22.31,low
U04460,1,1,37.76,low
U04461,1,1,25.96,low
U04462,0,0,12.15,medium
U04463,1,0,0.0,low
U04464,0,0,0.0,high
U04465,1,1,36.96,low
U04466,0,0,0.0,medium
U04467,1,1,41.03,low
U04468,0,0,51.25,medium
U04469,1,1,0.0,low
U04470,1,0,0.0,low
U04471,1,1,0.0,low
U04472,1,1,44.35,low
U04473,1,1,33.37,low
U04474,1,0,41.67,low
U04475,1,1,0.0,low
U04476,1,0,40.54,low
U04477,1,1,0.0,low
U04478,1,1,64.8,low
U04479,1,1,0.0,low
U04480,1,1,0.0,low
U04481,1,1,0.0,low
U04482,0,0,0.0,medium
U04483,0,0,0.0,medium
U04484,0,0,0.0,high
U04485,1,1,0.0,medium
U04486,1,1,0.0,low
U04487,1,1,0.0,medium
U04488,0,1,0.0,low
U04489,1,0,40.28,medium
U04490,0,1,0.0,low
U04491,1,0,0.0,low
U04492,1,1,12.92,low
U04493,1,1,3.63,low
U04494,1,0,0.0,low
U04495,1,0,0.0,low
U04496,1,1,6.13,low
U04497,1,0,0.0,medium
U04498,1,1,16.05,low
U04499,1,0,0.0,low
U04500,1,1,0.0,low
U04501,0,0,0.0,low
U04502,1,1,14.51,low
U04503,0,0,0.0,high
U04504,1,1,0.0,low
U04505,0,0,0.0,medium
U04506,1,1,0.0,low
U04507,0,1,13.31,medium
U04508,1,1,0.0,low
U04509,0,1,0.0,medium
U04510,1,1,32.57,low
U04511,0,1,13.9,low
U04512,0,0,0.0,low
U04513,1,1,0.0,low
U04514,1,1,0.0,medium
U04515,1,1,0.0,low
U04516,0,0,0.0,low
U04517,1,1,0.0,low
U04518,0,0,0.0,low
U04519,1,1,54.57,low
U04520,0,1,39.88,low
U04521,0,1,0.0,medium
U04522,1,1,12.33,medium
U04523,1,1,9.99,low
U04524,1,1,24.65,low
U04525,1,0,0.0,low
U04526,1,1,44.07,low
U04527,0,0,29.88,medium
U04528,0,0,0.0,medium
U04529,0,0,6.98,low
U04530,0,0,0.0,high
U04531,0,0,23.38,medium
U04532,0,0,0.0,medium
U04533,1,0,0.0,low
U04534,1,1,11.8,low
U04535,0,0,0.0,medium
U04536,0,0,0.0,low
U04537,1,1,20.96,low
U04538,1,1,33.13,low
U04539,1,1,31.89,low
U04540,1,1,0.0,low
U04541,0,0,53.93,medium
U04542,0,0,28.21,low
U04543,0,0,0.0,medium
U04544,0,0,71.08,low
U04545,0,0,0.0,low
U04546,1,1,0.0,low
U04547,1,1,0.0,medium
U04548,1,1,6.7,low
U04549,1,1,46.11,medium
U04550,0,1,0.0,low
U04551,0,1,0.0,low
U04552,0,1,61.66,low
U04553,1,0,0.0,low
U04554,1,1,0.0,medium
U04555,1,1,0.0,low
U04556,1,1,32.57,low
U04557,1,1,0.0,low
U04558,0,1,0.0,low
U04559,1,1,52.45,low
U04560,0,0,10.29,high
U04561,0,0,0.0,low
U04562,1,1,0.0,low
U04563,0,0,15.75,low
U04564,0,1,25.34,low
U04565,1,1,0.0,low
U04566,0,1,0.0,low
U04567,1,1,0.0,low
U04568,1,1,40.85,low
U04569,0,1,0.0,medium
U04570,0,0,0.0,medium
U04571,1,1,0.0,low
U04572,1,0,46.19,low
U04573,1,1,31.7,low
U04574,1,1,66.67,low
U04575,1,0,43.27,high
U04576,0,1,0.0,low
U04577,1,1,39.96,low
U04578,0,0,0.0,medium
U04579,1,1,33.42,low
U04580,0,0,0.0,low
U04581,0,0,0.0,low
U04582,0,0,0.0,medium
U04583,1,1,0.0,low
U04584,0,0,0.0,medium
U04585,0,0,41.69,low
U04586,1,0,0.0,low
U04587,1,1,23.89,medium
U04588,1,1,0.0,low
U04589,0,0,0.0,high
U04590,1,1,0.0,low
U04591,1,0,38.01,medium
U04592,0,1,52.16,low
U04593,1,1,19.25,low
U04594,1,0,53.87,low
U04595,1,1,14.35,low
U04596,0,0,0.0,medium
U04597,0,1,0.0,low
U04598,0,0,0.0,low
U04599,1,1,59.4,low
U04600,0,1,0.0,low
U04601,1,1,0.0,low
U04602,0,1,0.0,low
U04603,0,0,0.0,low
U04604,0,1,30.87,medium
U04605,0,1,0.0,low
U04606,1,1,0.0,medium
U04607,1,1,36.86,low
U04608,0,0,20.62,medium
U04609,1,1,37.69,medium
U04610,1,1,0.0,low
U04611,0,1,23.38,medium
U04612,0,1,44.98,low
U04613,1,1,0.0,low
U04614,0,0,52.9,low
U04615,1,1,18.27,low
U04616,1,0,20.76,low
U04617,1,1,0.0,low
U04618,1,1,21.03,low
U04619,0,0,0.0,high
U04620,1,0,23.27,low
U04621,0,0,0.0,medium
U04622,1,1,0.0,low
U04623,1,0,38.07,low
U04624,0,1,11.71,low
U04625,1,0,7.5,low
U04626,0,1,0.0,medium
U04627,0,1,0.0,low
U04628,0,0,32.99,low
U04629,0,0,29.85,medium
U04630,1,1,0.0,low
U04631,1,1,0.0,low
U04632,1,1,0.0,low
U04633,1,1,32.8,low
U04634,1,1,0.0,low
U04635,1,0,26.52,low
U04636,0,0,54.74,medium
U04637,1,0,0.0,low
U04638,1,1,0.0,low
U04639,0,1,10.67,low
U04640,1,1,0.0,low
U04641,1,0,0.0,low
U04642,1,1,0.0,low
U04643,1,1,13.76,low
U04644,1,1,0.0,low
U04645,1,1,33.77,low
U04646,1,1,46.05,low
U04647,1,0,0.0,medium
U04648,0,1,0.0,low
U04649,1,1,5.97,medium
U04650,1,1,0.0,low
U04651,1,1,0.0,low
U04652,1,1,35.29,low
U04653,0,0,0.0,low
U04654,1,0,10.62,low
U04655,0,0,0.0,high
U04656,0,0,70.45,low
U04657,1,1,0.0,low
U04658,1,0,0.0,low
U04659,1,0,0.0,low
U04660,1,0,44.77,medium
U04661,1,1,0.0,low
U04662,1,0,0.0,low
U04663,1,1,0.0,low
U04664,1,1,57.54,low
U04665,1,1,15.9,low
U04666,1,1,0.0,low
U04667,1,0,20.98,medium
U04668,1,0,0.0,low
U04669,1,1,0.0,low
U04670,1,1,0.0,low
U04671,1,1,44.75,low
U04672,0,1,0.0,low
U04673,1,1,66.07,low
U04674,1,1,0.0,low
U04675,1,1,0.0,low
U04676,1,0,0.0,low
U04677,1,0,0.0,low
U04678,1,0,0.0,low
U04679,1,1,49.4,low
U04680,1,1,43.61,low
U04681,0,1,0.0,low
U04682,1,1,32.82,low
U04683,0,1,0.0,low
U04684,0,1,0.0,medium
U04685,1,0,22.83,medium
U04686,1,1,17.21,low
U04687,1,1,54.04,low
U04688,1,1,0.0,low
U04689,0,1,59.88,low
U04690,1,0,0.0,low
U04691,0,0,21.66,low
U04692,0,0,0.0,medium
U04693,1,1,60.23,low
U04694,1,1,71.86,medium
U04695,0,0,2.97,medium
U04696,1,0,0.0,medium
U04697,0,0,0.0,medium
U04698,0,0,29.89,high
U04699,1,1,0.0,low
U04700,0,1,0.0,medium
U04701,0,0,0.0,medium
U04702,1,1,0.0,low
U04703,0,0,0.0,low
U04704,1,1,0.0,low
U04705,1,1,23.29,low
U04706,0,1,0.0,medium
U04707,1,1,0.0,low
U04708,1,1,12.08,low
U04709,1,1,0.0,low
U04710,1,0,32.13,low
U04711,1,0,0.0,medium
U04712,1,1,0.0,low
U04713,0,1,0.0,medium
U04714,1,1,28.65,low
U04715,1,0,29.88,low
U04716,1,1,0.0,low
U04717,1,0,17.96,low
U04718,1,0,0.0,low
U04719,1,1,41.87,low
U04720,1,1,29.05,low
U04721,1,1,0.0,medium
U04722,0,0,0.0,high
U04723,1,1,37.73,low
U04724,1,1,35.89,low
U04725,1,1,36.18,low
U04726,1,1,34.28,low
U04727,1,1,0.0,low
U04728,0,1,0.0,medium
U04729,1,0,0.0,high
U04730,1,1,0.0,low
U04731,1,1,13.7,low
U04732,0,0,0.0,medium
U04733,0,0,72.95,medium
U04734,1,0,0.0,low
U04735,0,0,0.0,high
U04736,0,0,0.0,low
U04737,0,0,8.66,low
U04738,0,0,0.0,medium
U04739,0,0,0.0,low
U04740,1,1,5.98,low
U04741,0,0,58.09,medium
U04742,1,0,0.0,medium
U04743,1,1,0.0,low
U04744,1,1,0.0,low
U04745,1,1,4.55,low
U04746,1,1,0.0,low
U04747,0,1,41.59,low
U04748,1,1,0.0,low
U04749,0,0,0.0,low
U04750,1,1,38.06,low
U04751,0,0,34.17,high
U04752,1,1,45.24,low
U04753,1,0,0.0,high
U04754,1,1,21.96,low
U04755,0,0,0.0,high
U04756,0,0,0.0,medium
U04757,1,0,0.0,high
U04758,1,1,33.55,low
U04759,1,0,0.0,low
U04760,0,0,39.47,low
U04761,1,1,32.27,low
U04762,0,0,0.0,low
U04763,1,1,20.23,low
U04764,1,0,0.0,medium
U04765,0,0,4.3,low
U04766,1,0,20.85,low
U04767,1,0,0.0,medium
U04768,1,0,0.0,medium
U04769,1,1,55.5,low
U04770,1,0,0.0,low
U04771,0,0,0.0,medium
U04772,1,1,0.0,low
U04773,1,1,0.0,low
U04774,1,0,0.0,low
U04775,1,1,0.0,low
U04776,1,1,0.0,low
U04777,1,1,0.0,low
U04778,0,0,0.0,medium
U04779,1,1,0.0,low
U04780,1,1,64.1,low
U04781,0,1,51.31,low
U04782,1,1,0.0,low
U04783,0,0,0.0,high
U04784,0,1,0.0,low
U04785,1,1,11.17,low
U04786,0,0,0.0,low
U04787,0,0,0.0,low
U04788,1,1,0.0,low
U04789,1,1,9.5,medium
U04790,0,0,0.0,low
U04791,0,0,0.0,low
U04792,0,1,0.0,low
U04793,1,1,0.0,medium
U04794,1,1,0.0,low
U04795,1,1,0.0,low
U04796,0,0,6.33,medium
U04797,1,0,0.0,medium
U04798,0,0,0.0,medium
U04799,1,0,13.28,low
U04800,1,1,9.74,low
U04801,0,0,0.0,medium
U04802,0,0,0.0,medium
U04803,1,1,0.0,low
U04804,0,0,0.0,high
U04805,0,1,0.0,low
U04806,1,1,0.0,low
U04807,0,0,0.0,low
U04808,1,1,0.0,low
U04809,1,1,0.0,low
U04810,1,0,0.0,medium
U04811,1,0,10.17,medium
U04812,1,0,0.0,low
U04813,1,1,4.92,low
U04814,1,0,10.38,low
U04815,1,0,43.25,medium
U04816,1,0,0.0,low
U04817,0,0,0.0,medium
U04818,1,1,0.0,low
U04819,0,1,0.0,medium
U04820,0,0,0.0,low
U04821,0,0,26.79,high
U04822,0,0,0.0,medium
U04823,1,0,57.73,low
U04824,1,1,21.35,low
U04825,0,1,15.68,low
U04826,1,0,0.0,medium
U04827,0,0,0.0,low
U04828,1,0,0.0,low
U04829,0,0,29.72,low
U04830,1,0,15.35,medium
U04831,0,0,42.49,low
U04832,1,1,0.0,low
U04833,1,0,12.54,low
U04834,1,1,22.59,low
U04835,1,1,19.82,low
U04836,1,1,0.0,low
U04837,0,0,0.0,high
U04838,1,0,0.0,low
U04839,0,0,35.83,medium
U04840,1,0,34.02,low
U04841,1,0,0.0,low
U04842,0,0,0.0,low
U04843,0,0,0.0,low
U04844,1,0,81.96,medium
U04845,1,1,45.12,low
U04846,1,1,10.37,low
U04847,0,0,76.94,low
U04848,1,1,34.27,low
U04849,1,1,10.98,low
U04850,1,1,0.0,medium
U04851,1,1,50.87,low
U04852,0,0,0.0,medium
U04853,1,1,0.0,low
U04854,1,1,29.2,low
U04855,1,1,10.28,low
U04856,0,0,0.0,medium
U04857,0,0,0.0,low
U04858,1,1,0.0,low
U04859,1,1,0.0,low
U04860,0,0,0.0,low
U04861,1,0,12.4,low
U04862,1,0,0.0,high
U04863,0,0,8.71,medium
U04864,1,1,64.6,low
U04865,1,1,4.45,medium
U04866,1,1,33.35,low
U04867,1,1,0.0,medium
U04868,1,1,16.59,low
U04869,1,1,17.7,low
U04870,1,1,22.18,low
U04871,0,0,0.0,low
U04872,1,1,20.21,low
U04873,1,0,24.54,low
U04874,1,0,0.0,medium
U04875,0,1,17.04,low
U04876,1,1,0.0,low
U04877,0,0,0.0,low
U04878,0,0,0.0,low
U04879,0,1,25.22,low
U04880,1,1,0.0,low
U04881,0,0,46.21,low
U04882,1,1,49.34,low
U04883,1,1,26.82,low
U04884,1,1,12.31,low
U04885,1,1,0.0,low
U04886,1,1,0.0,low
U04887,1,1,0.0,low
U04888,1,1,0.0,low
U04889,1,1,64.11,low
U04890,1,1,0.0,low
U04891,0,1,0.0,low
U04892,0,0,0.0,medium
U04893,1,1,0.0,medium
U04894,0,1,7.79,low
U04895,0,0,0.0,high
U04896,0,0,18.99,medium
U04897,1,1,18.72,low
U04898,1,1,0.0,low
