user_id,signup_date,country,device,acquisition_channel,age_band,player_type_seed
U00474,2026-01-29,India,iOS,store_feature,45-54,casual
U00475,2026-02-08,United Kingdom,Android,organic,45-54,collector
U00476,2026-02-17,Japan,Web,organic,45-54,competitive
U00477,2026-02-20,Brazil,Android,referral,35-44,casual
U00478,2026-01-02,Brazil,Web,paid_social,55+,casual
U00479,2026-02-09,Brazil,Web,organic,45-54,casual
U00480,2026-01-07,Japan,Android,store_feature,18-24,casual
U00481,2026-01-18,Germany,iOS,organic,55+,collector
U00482,2026-02-19,United States,Web,organic,25-34,competitive
U00483,2026-01-16,United States,Web,referral,45-54,competitive
U00484,2026-02-17,Germany,Web,paid_social,35-44,competitive
U00485,2026-01-28,United States,Android,paid_social,35-44,collector
U00486,2026-01-14,United States,iOS,referral,25-34,collector
U00487,2026-01-21,United States,Web,influencer,18-24,casual
U00488,2026-02-01,Germany,Web,organic,25-34,casual
U00489,2026-02-15,United States,Android,referral,35-44,casual
U00490,2026-02-06,Germany,Web,organic,45-54,casual
U00491,2026-02-25,Japan,Android,paid_social,18-24,casual
U00492,2026-02-22,Japan,Web,paid_social,18-24,casual
U00493,2026-02-15,Canada,iOS,paid_social,35-44,competitive
U00494,2026-02-06,Germany,Web,organic,25-34,casual
U00495,2026-01-18,Germany,iOS,store_feature,18-24,competitive
U00496,2026-01-25,United Kingdom,iOS,paid_social,18-24,casual
U00497,2026-01-08,Brazil,iOS,influencer,35-44,casual
U00498,2026-01-23,United States,Android,paid_social,25-34,competitive
U00499,2026-02-25,India,iOS,store_feature,45-54,casual
U00500,2026-01-26,United States,Web,paid_social,25-34,competitive
U00501,2026-01-07,Japan,Android,paid_social,18-24,collector
U00502,2026-02-09,Germany,Web,referral,35-44,casual
U00503,2026-02-27,United States,iOS,store_feature,55+,casual
U00504,2026-02-22,Brazil,iOS,paid_social,25-34,casual
U00505,2026-01-17,United States,Android,paid_social,45-54,casual
U00506,2026-01-28,Japan,Android,paid_social,35-44,collector
U00507,2026-02-01,Germany,Android,paid_social,45-54,competitive
U00508,2026-01-15,United States,Android,paid_social,25-34,casual
U00509,2026-01-17,United States,Android,referral,18-24,competitive
U00510,2026-01-15,Brazil,Android,paid_social,18-24,collector
U00511,2026-03-01,United States,Web,paid_social,35-44,casual
U00512,2026-02-14,India,Android,paid_social,45-54,casual
U00513,2026-02-20,Japan,Android,influencer,25-34,competitive
U00514,2026-02-18,Brazil,iOS,organic,18-24,competitive
U00515,2026-02-27,United States,iOS,organic,18-24,casual
U00516,2026-01-07,Brazil,iOS,organic,25-34,casual
U00517,2026-02-22,India,Android,referral,45-54,casual
U00518,2026-01-04,United States,Android,paid_social,25-34,competitive
U00519,2026-01-29,Canada,iOS,paid_social,35-44,competitive
U00520,2026-02-05,United States,Android,organic,25-34,casual
U00521,2026-01-22,Canada,iOS,influencer,45-54,competitive
U00522,2026-01-09,Brazil,iOS,paid_social,45-54,casual
U00523,2026-01-12,United Kingdom,Web,paid_social,18-24,competitive
U00524,2026-02-19,Germany,iOS,organic,35-44,competitive
U00525,2026-01-20,Canada,iOS,organic,45-54,casual
U00526,2026-01-19,United States,Android,organic,45-54,casual
U00527,2026-02-25,United States,iOS,paid_social,25-34,casual
U00528,2026-01-09,Japan,Android,paid_social,18-24,competitive
U00529,2026-02-24,Germany,Web,organic,25-34,competitive
U00530,2026-02-25,Canada,Android,paid_social,35-44,casual
U00531,2026-02-05,Japan,Android,organic,25-34,collector
U00532,2026-01-10,United States,iOS,paid_social,55+,competitive
U00533,2026-01-10,United States,Android,organic,18-24,casual
U00534,2026-01-18,United States,iOS,organic,45-54,casual
U00535,2026-02-04,India,iOS,organic,25-34,casual
U00536,2026-01-10,Brazil,Web,referral,18-24,casual
U00537,2026-01-28,Germany,Android,influencer,25-34,collector
U00538,2026-01-07,United States,Android,referral,35-44,competitive
U00539,2026-02-02,United States,iOS,organic,45-54,casual
U00540,2026-01-02,Germany,Android,influencer,25-34,casual
U00541,2026-02-12,Canada,iOS,influencer,18-24,casual
U00542,2026-01-04,India,iOS,paid_social,45-54,casual
U00543,2026-01-12,Japan,Android,organic,25-34,casual
U00544,2026-01-11,United Kingdom,Android,referral,25-34,competitive
U00545,2026-02-19,Brazil,Web,influencer,45-54,competitive
U00546,2026-01-04,India,iOS,store_feature,18-24,collector
U00547,2026-01-26,United Kingdom,Android,referral,18-24,casual
U00548,2026-02-05,Brazil,Web,paid_social,25-34,casual
U00549,2026-01-31,India,Android,influencer,35-44,competitive
U00550,2026-02-10,United States,Android,organic,25-34,casual
U00551,2026-02-18,India,iOS,organic,45-54,casual
U00552,2026-01-24,United States,Android,store_feature,25-34,collector
U00553,2026-02-19,Brazil,Web,organic,55+,competitive
U00554,2026-01-20,Japan,Android,paid_social,18-24,collector
U00555,2026-03-01,Germany,Web,organic,18-24,casual
U00556,2026-01-31,United Kingdom,Android,organic,18-24,competitive
U00557,2026-02-14,Germany,Android,organic,18-24,casual
U00558,2026-02-22,United States,iOS,paid_social,25-34,casual
U00559,2026-02-17,United States,Android,paid_social,45-54,casual
U00560,2026-02-21,United States,Web,paid_social,45-54,competitive
U00561,2026-02-02,Germany,Android,organic,35-44,casual
U00562,2026-01-03,United Kingdom,iOS,influencer,18-24,competitive
U00563,2026-01-30,United States,Android,paid_social,45-54,collector
U00564,2026-01-11,India,Android,influencer,25-34,competitive
U00565,2026-02-23,Canada,Web,paid_social,35-44,casual
U00566,2026-01-15,United Kingdom,iOS,organic,35-44,competitive
U00567,2026-01-14,Canada,iOS,store_feature,18-24,casual
U00568,2026-01-15,United States,iOS,store_feature,25-34,casual
U00569,2026-02-08,Brazil,iOS,organic,45-54,casual
U00570,2026-02-04,United Kingdom,Web,referral,25-34,competitive
U00571,2026-02-26,United States,Android,referral,35-44,competitive
U00572,2026-01-25,India,Android,organic,55+,collector
U00573,2026-01-17,Japan,iOS,paid_social,25-34,casual
U00574,2026-01-03,Brazil,Android,organic,25-34,casual
U00575,2026-01-01,Japan,Web,organic,25-34,casual
U00576,2026-01-23,India,Android,store_feature,35-44,collector
U00577,2026-02-25,Canada,iOS,paid_social,25-34,competitive
U00578,2026-02-01,Germany,iOS,store_feature,25-34,collector
U00579,2026-02-23,Germany,Web,referral,18-24,casual
U00580,2026-01-07,United States,Web,influencer,55+,casual
U00581,2026-01-06,United States,iOS,paid_social,45-54,competitive
U00582,2026-02-20,United States,Android,paid_social,35-44,casual
U00583,2026-01-07,Brazil,iOS,organic,55+,casual
U00584,2026-01-04,Japan,Android,referral,35-44,casual
U00585,2026-01-25,Japan,iOS,paid_social,55+,casual
U00586,2026-02-25,Canada,Android,referral,18-24,casual
U00587,2026-02-11,United States,Web,paid_social,18-24,collector
U00588,2026-01-06,United Kingdom,iOS,organic,45-54,competitive
U00589,2026-02-20,Germany,Android,store_feature,25-34,competitive
U00590,2026-02-20,India,iOS,store_feature,25-34,casual
U00591,2026-02-18,Japan,iOS,paid_social,35-44,competitive
U00592,2026-02-24,India,iOS,referral,35-44,casual
U00593,2026-01-15,Japan,iOS,paid_social,25-34,casual
U00594,2026-02-28,India,Web,store_feature,25-34,casual
U00595,2026-01-20,United Kingdom,iOS,paid_social,25-34,casual
U00596,2026-02-18,United States,Web,paid_social,18-24,collector
U00597,2026-02-04,United States,iOS,organic,18-24,competitive
U00598,2026-02-16,Canada,Android,organic,25-34,casual
U00599,2026-02-07,United States,Android,store_feature,35-44,competitive
U00600,2026-02-08,United States,Web,paid_social,25-34,casual
U00601,2026-02-06,India,iOS,organic,25-34,casual
U00602,2026-02-16,United States,iOS,organic,35-44,competitive
U00603,2026-02-14,India,Android,paid_social,18-24,competitive
U00604,2026-01-09,Japan,Android,referral,25-34,competitive
U00605,2026-02-19,Brazil,Android,paid_social,18-24,casual
U00606,2026-02-02,Brazil,iOS,referral,35-44,casual
U00607,2026-01-20,Canada,iOS,store_feature,18-24,casual
U00608,2026-01-31,Brazil,Android,paid_social,25-34,casual
U00609,2026-02-28,United States,Android,store_feature,25-34,casual
U00610,2026-02-21,India,Android,organic,45-54,casual
U00611,2026-02-20,Canada,iOS,paid_social,35-44,casual
U00612,2026-01-28,United States,iOS,organic,55+,casual
U00613,2026-02-17,Brazil,Web,organic,35-44,competitive
U00614,2026-01-24,Brazil,Android,organic,25-34,casual
U00615,2026-02-11,United Kingdom,iOS,organic,18-24,casual
U00616,2026-02-08,Germany,Web,store_feature,18-24,collector
U00617,2026-01-15,United States,Android,paid_social,25-34,collector
U00618,2026-01-16,Brazil,iOS,influencer,18-24,casual
U00619,2026-01-04,United States,iOS,paid_social,25-34,casual
U00620,2026-01-09,United States,Android,referral,35-44,casual
U00621,2026-01-27,United States,iOS,organic,35-44,collector
U00622,2026-01-29,Canada,Android,paid_social,25-34,casual
U00623,2026-01-10,Canada,Android,paid_social,25-34,casual
U00624,2026-01-26,United Kingdom,iOS,influencer,18-24,competitive
U00625,2026-02-06,United States,Web,influencer,25-34,competitive
U00626,2026-01-14,United States,iOS,organic,25-34,casual
U00627,2026-01-21,Germany,iOS,referral,25-34,casual
U00628,2026-01-23,United States,Android,referral,18-24,casual
U00629,2026-01-31,Brazil,Android,paid_social,55+,casual
U00630,2026-01-22,India,Android,organic,25-34,casual
U00631,2026-02-14,United Kingdom,Android,referral,25-34,competitive
U00632,2026-01-20,India,Web,store_feature,18-24,competitive
U00633,2026-01-27,United States,Android,paid_social,18-24,competitive
U00634,2026-01-23,United States,Android,paid_social,25-34,competitive
U00635,2026-01-11,Brazil,iOS,organic,55+,casual
U00636,2026-02-11,Japan,iOS,influencer,18-24,casual
U00637,2026-01-15,Japan,Android,organic,25-34,competitive
U00638,2026-01-18,United States,iOS,organic,55+,casual
U00639,2026-02-17,Japan,Android,organic,25-34,casual
U00640,2026-02-26,Canada,iOS,store_feature,25-34,casual
U00641,2026-02-10,Canada,iOS,referral,35-44,competitive
U00642,2026-02-24,United States,iOS,organic,25-34,competitive
U00643,2026-02-21,India,iOS,organic,55+,casual
U00644,2026-01-29,United States,iOS,referral,18-24,casual
U00645,2026-02-16,Japan,Android,paid_social,35-44,competitive
U00646,2026-01-20,Germany,Android,organic,25-34,casual
U00647,2026-01-28,Brazil,iOS,influencer,35-44,casual
U00648,2026-02-02,Brazil,iOS,organic,45-54,competitive
U00649,2026-02-27,Japan,Android,paid_social,45-54,competitive
U00650,2026-02-20,United States,iOS,organic,45-54,casual
U00651,2026-01-30,United States,Android,referral,35-44,casual
U00652,2026-02-09,Germany,Android,store_feature,18-24,collector
U00653,2026-01-13,Canada,Android,paid_social,18-24,casual
U00654,2026-02-18,United States,Web,referral,25-34,collector
U00655,2026-02-03,United States,Android,influencer,25-34,competitive
U00656,2026-02-01,Canada,Web,store_feature,25-34,collector
U00657,2026-02-15,United States,Web,paid_social,35-44,casual
U00658,2026-02-07,United States,iOS,paid_social,35-44,casual
U00659,2026-01-05,India,iOS,influencer,55+,casual
U00660,2026-01-18,Canada,iOS,organic,25-34,casual
U00661,2026-01-11,India,iOS,organic,35-44,casual
U00662,2026-02-14,India,Android,organic,35-44,casual
U00663,2026-01-03,United States,iOS,store_feature,55+,casual
U00664,2026-01-13,Brazil,iOS,organic,35-44,competitive
U00665,2026-02-05,Germany,iOS,organic,25-34,casual
U00666,2026-02-11,Brazil,Android,referral,18-24,casual
U00667,2026-01-31,United States,Android,organic,55+,casual
U00668,2026-02-21,United States,Web,organic,35-44,competitive
U00669,2026-02-25,United States,iOS,paid_social,35-44,casual
U00670,2026-01-08,Germany,iOS,organic,35-44,competitive
U00671,2026-02-27,India,Web,influencer,35-44,casual
U00672,2026-02-06,Brazil,Android,organic,35-44,competitive
U00673,2026-02-08,Brazil,Android,store_feature,45-54,competitive
U00674,2026-01-06,India,Android,paid_social,45-54,casual
U00675,2026-02-07,Brazil,iOS,organic,25-34,competitive
U00676,2026-02-13,United States,Web,organic,18-24,collector
U00677,2026-02-04,Japan,Android,paid_social,18-24,casual
U00678,2026-01-06,Canada,Android,paid_social,25-34,casual
U00679,2026-02-01,United States,Android,organic,45-54,collector
U00680,2026-02-26,United Kingdom,iOS,influencer,45-54,competitive
U00681,2026-02-13,India,iOS,paid_social,25-34,competitive
U00682,2026-01-09,United States,Android,influencer,25-34,casual
U00683,2026-02-27,United Kingdom,Android,organic,25-34,casual
U00684,2026-02-27,United States,iOS,organic,45-54,collector
U00685,2026-01-11,United States,iOS,paid_social,35-44,competitive
U00686,2026-02-18,United States,Web,organic,18-24,casual
U00687,2026-01-25,Brazil,iOS,organic,25-34,casual
U00688,2026-02-05,Japan,iOS,organic,25-34,competitive
U00689,2026-01-27,United States,Android,organic,25-34,competitive
U00690,2026-02-16,United States,Android,referral,45-54,collector
U00691,2026-03-01,United States,Android,organic,45-54,casual
U00692,2026-02-17,United States,Web,influencer,18-24,casual
U00693,2026-02-25,Germany,iOS,organic,18-24,casual
U00694,2026-02-26,Brazil,Web,paid_social,25-34,casual
U00695,2026-01-06,Brazil,Web,paid_social,25-34,casual
U00696,2026-01-16,Canada,Android,paid_social,25-34,casual
U00697,2026-02-13,Germany,Android,store_feature,18-24,casual
U00698,2026-02-05,United States,iOS,store_feature,18-24,casual
U00699,2026-01-04,United States,Android,organic,45-54,competitive
U00700,2026-01-06,India,iOS,paid_social,18-24,casual
U00701,2026-02-01,Japan,iOS,store_feature,45-54,casual
U00702,2026-02-06,India,Web,organic,25-34,competitive
U00703,2026-01-11,India,iOS,paid_social,25-34,casual
U00704,2026-01-11,Brazil,Android,organic,18-24,casual
U00705,2026-01-08,India,iOS,paid_social,18-24,competitive
U00706,2026-02-03,Canada,iOS,paid_social,25-34,competitive
U00707,2026-01-01,United States,iOS,paid_social,45-54,casual
U00708,2026-02-04,United States,iOS,influencer,45-54,competitive
U00709,2026-01-29,United States,Android,paid_social,18-24,collector
U00710,2026-01-28,United States,Web,influencer,18-24,competitive
U00711,2026-02-10,Canada,Android,referral,18-24,casual
U00712,2026-02-01,Brazil,Web,paid_social,35-44,competitive
U00713,2026-02-13,Japan,Android,paid_social,18-24,casual
U00714,2026-02-15,Germany,Android,paid_social,18-24,casual
U00715,2026-02-25,United States,iOS,store_feature,45-54,casual
U00716,2026-02-17,Brazil,iOS,organic,45-54,competitive
U00717,2026-02-01,Canada,Web,influencer,35-44,casual
U00718,2026-01-30,United States,Android,paid_social,18-24,collector
U00719,2026-01-15,United States,iOS,paid_social,25-34,collector
U00720,2026-02-05,Canada,Android,paid_social,18-24,casual
U00721,2026-01-09,United States,iOS,paid_social,35-44,casual
U00722,2026-02-25,Japan,Android,referral,35-44,collector
U00723,2026-02-20,Brazil,iOS,referral,18-24,casual
U00724,2026-01-08,Brazil,Web,organic,45-54,competitive
U00725,2026-02-17,United States,iOS,paid_social,25-34,casual
U00726,2026-01-08,Japan,iOS,paid_social,35-44,casual
U00727,2026-02-13,Brazil,Android,referral,18-24,casual
U00728,2026-01-06,United States,iOS,paid_social,25-34,casual
U00729,2026-01-30,Brazil,Web,organic,18-24,collector
U00730,2026-02-09,United Kingdom,Android,referral,35-44,casual
U00731,2026-02-13,United Kingdom,iOS,paid_social,18-24,casual
U00732,2026-01-26,United States,iOS,paid_social,25-34,competitive
U00733,2026-02-25,United Kingdom,Web,referral,35-44,collector
U00734,2026-02-16,United States,Android,referral,35-44,casual
U00735,2026-01-13,United States,Web,referral,35-44,competitive
U00736,2026-02-10,United States,iOS,organic,35-44,casual
U00737,2026-02-13,India,Web,organic,35-44,competitive
U00738,2026-01-21,United States,Android,referral,35-44,competitive
U00739,2026-02-14,Canada,Android,organic,25-34,collector
U00740,2026-02-23,Canada,iOS,organic,18-24,competitive
U00741,2026-02-19,India,iOS,organic,25-34,collector
U00742,2026-02-15,Germany,Web,organic,18-24,casual
U00743,2026-02-08,India,Web,influencer,25-34,competitive
U00744,2026-01-17,United States,iOS,organic,25-34,competitive
U00745,2026-02-17,United States,Web,organic,18-24,casual
U00746,2026-01-22,Germany,iOS,influencer,35-44,collector
U00747,2026-02-01,Canada,iOS,influencer,35-44,competitive
U00748,2026-01-19,Japan,iOS,organic,25-34,collector
U00749,2026-01-19,Japan,iOS,influencer,45-54,casual
U00750,2026-01-10,United Kingdom,iOS,organic,25-34,competitive
U00751,2026-02-27,India,iOS,store_feature,25-34,casual
U00752,2026-01-09,Germany,iOS,organic,18-24,collector
U00753,2026-01-06,United States,Android,paid_social,25-34,casual
U00754,2026-02-26,United Kingdom,Android,organic,18-24,competitive
U00755,2026-02-03,United States,Android,referral,45-54,casual
U00756,2026-01-27,Japan,iOS,organic,25-34,competitive
U00757,2026-02-14,United States,Android,paid_social,25-34,casual
U00758,2026-01-23,Canada,iOS,referral,25-34,collector
U00759,2026-01-08,Germany,Android,organic,25-34,collector
U00760,2026-02-13,United States,Android,influencer,35-44,casual
U00761,2026-01-11,United States,iOS,paid_social,35-44,competitive
U00762,2026-02-03,Brazil,iOS,organic,35-44,competitive
U00763,2026-02-26,United States,Android,organic,35-44,casual
U00764,2026-02-26,United Kingdom,Web,organic,25-34,casual
U00765,2026-01-22,Canada,Android,organic,25-34,casual
U00766,2026-02-16,United States,Web,paid_social,35-44,casual
U00767,2026-02-06,United States,Web,referral,25-34,casual
