transaction_id,user_id,timestamp,item_category,amount_usd,payment_type
T000434,U00325,2026-03-16 01:21:25,booster,3.76,wallet
T000435,U00327,2026-01-21 09:13:31,booster,4.91,card
T000436,U00329,2026-01-09 01:20:39,cosmetic,7.46,wallet
T000437,U00329,2026-01-18 12:18:13,battlepass,15.61,wallet
T000438,U00329,2026-02-04 15:10:54,cosmetic,10.7,wallet
T000439,U00331,2026-02-05 18:20:48,booster,4.18,card
T000440,U00332,2026-01-26 19:08:40,battlepass,11.84,card
T000441,U00333,2026-02-01 22:09:34,booster,6.15,card
T000442,U00333,2026-01-20 03:44:12,cosmetic,8.09,card
T000443,U00333,2026-01-24 01:48:59,cosmetic,6.26,card
T000444,U00335,2026-01-29 02:19:18,cosmetic,7.25,card
T000445,U00335,2026-02-03 07:20:42,cosmetic,7.75,wallet
T000446,U00335,2026-02-14 12:41:13,cosmetic,7.55,wallet
T000447,U00335,2026-02-16 06:32:00,cosmetic,8.02,wallet
T000448,U00335,2026-01-31 10:10:34,cosmetic,7.82,wallet
T000449,U00335,2026-01-29 20:31:12,cosmetic,8.78,card
T000450,U00336,2026-03-12 01:44:28,cosmetic,9.26,card
T000451,U00336,2026-03-06 10:52:39,booster,3.53,card
T000452,U00337,2026-03-22 08:31:19,cosmetic,6.78,card
T000453,U00337,2026-03-07 05:02:35,currency,18.29,card
T000454,U00338,2026-01-22 18:38:42,battlepass,15.07,card
T000455,U00338,2026-02-02 00:46:46,expansion,19.66,card
T000456,U00342,2026-02-15 04:59:45,booster,5.41,wallet
T000457,U00343,2026-03-08 20:25:09,currency,14.1,wallet
T000458,U00343,2026-03-02 14:30:51,currency,16.28,card
T000459,U00345,2026-02-28 13:26:58,expansion,29.76,wallet
T000460,U00345,2026-03-21 16:54:23,cosmetic,10.38,wallet
T000461,U00345,2026-03-06 08:19:19,currency,10.69,card
T000462,U00345,2026-03-21 00:32:30,cosmetic,5.63,wallet
T000463,U00349,2026-01-24 16:23:56,battlepass,19.55,card
T000464,U00349,2026-01-16 04:23:06,booster,6.57,card
T000465,U00349,2026-01-14 14:38:54,expansion,27.63,wallet
T000466,U00349,2026-02-05 10:41:03,battlepass,13.1,wallet
T000467,U00350,2026-01-20 14:21:03,cosmetic,10.59,card
T000468,U00350,2026-01-17 03:37:33,cosmetic,5.26,card
T000469,U00350,2026-01-24 07:38:46,booster,3.18,card
T000470,U00350,2026-02-07 05:29:31,cosmetic,9.71,card
T000471,U00355,2026-03-11 10:36:25,booster,4.5,wallet
T000472,U00355,2026-03-14 14:59:43,cosmetic,5.53,wallet
T000473,U00355,2026-03-04 06:39:03,currency,12.36,card
T000474,U00355,2026-03-03 09:59:08,expansion,13.05,wallet
T000475,U00355,2026-02-28 09:16:24,expansion,30.37,wallet
T000476,U00357,2026-01-19 11:27:49,cosmetic,9.16,card
T000477,U00357,2026-01-13 03:29:20,currency,17.49,card
T000478,U00357,2026-01-21 20:42:48,currency,13.24,card
T000479,U00358,2026-02-24 04:35:14,cosmetic,8.69,card
T000480,U00358,2026-03-01 01:00:46,booster,2.75,card
T000481,U00358,2026-03-02 12:40:47,booster,3.79,card
T000482,U00359,2026-01-09 10:33:46,cosmetic,9.73,card
T000483,U00361,2026-03-04 14:08:54,cosmetic,8.06,wallet
T000484,U00361,2026-03-11 03:12:46,cosmetic,10.59,card
T000485,U00361,2026-03-09 16:46:03,booster,4.17,card
T000486,U00361,2026-03-06 07:37:16,currency,8.9,wallet
T000487,U00362,2026-03-06 18:47:50,battlepass,8.11,card
T000488,U00363,2026-01-16 14:07:21,currency,13.24,card
T000489,U00363,2026-01-15 08:32:02,cosmetic,7.81,card
T000490,U00363,2026-02-12 09:38:28,cosmetic,10.95,card
T000491,U00369,2026-01-31 02:57:01,battlepass,19.01,card
T000492,U00369,2026-01-22 01:35:34,currency,13.24,wallet
T000493,U00371,2026-01-25 04:01:57,currency,19.42,card
T000494,U00371,2026-02-13 12:08:53,cosmetic,5.2,wallet
T000495,U00371,2026-01-28 05:40:05,booster,5.24,wallet
T000496,U00371,2026-02-15 06:36:35,booster,5.04,wallet
T000497,U00373,2026-02-18 02:32:58,cosmetic,7.56,card
T000498,U00373,2026-02-16 17:47:18,cosmetic,10.57,card
T000499,U00376,2026-01-10 08:04:49,booster,5.68,card
T000500,U00376,2026-01-31 07:37:00,cosmetic,10.53,card
T000501,U00376,2026-01-25 19:21:19,cosmetic,8.84,card
T000502,U00378,2026-02-20 09:54:21,expansion,16.71,card
T000503,U00379,2026-01-27 02:04:22,booster,2.53,card
T000504,U00379,2026-02-13 15:44:53,cosmetic,4.3,card
T000505,U00379,2026-01-25 19:26:42,battlepass,15.51,wallet
T000506,U00379,2026-01-31 15:05:00,cosmetic,7.83,wallet
T000507,U00379,2026-02-12 14:00:41,expansion,21.98,card
T000508,U00379,2026-02-05 10:50:17,cosmetic,4.39,card
T000509,U00379,2026-02-21 20:16:23,currency,20.3,wallet
T000510,U00381,2026-01-24 23:50:59,booster,2.68,card
T000511,U00381,2026-01-05 12:55:52,cosmetic,6.17,card
T000512,U00381,2026-01-27 08:25:27,battlepass,8.6,card
T000513,U00382,2026-03-25 05:45:40,battlepass,18.24,card
T000514,U00384,2026-01-16 15:13:50,expansion,19.18,card
T000515,U00384,2026-01-16 13:41:20,cosmetic,7.75,card
T000516,U00384,2026-02-12 22:55:57,booster,3.41,card
T000517,U00389,2026-03-12 07:55:10,currency,11.15,card
T000518,U00389,2026-03-15 08:13:23,cosmetic,6.21,card
T000519,U00389,2026-03-08 14:45:19,currency,9.9,card
T000520,U00390,2026-02-04 06:04:04,currency,15.35,card
T000521,U00390,2026-02-04 11:48:42,booster,2.59,card
T000522,U00392,2026-01-29 11:11:52,cosmetic,5.32,wallet
T000523,U00392,2026-01-12 11:58:01,booster,3.84,wallet
T000524,U00392,2026-01-31 22:08:26,expansion,15.71,card
T000525,U00392,2026-01-29 09:10:47,battlepass,16.16,card
T000526,U00392,2026-01-26 08:14:09,currency,21.85,wallet
T000527,U00394,2026-02-13 22:20:21,cosmetic,9.36,card
T000528,U00394,2026-02-11 04:44:47,cosmetic,10.31,wallet
T000529,U00394,2026-02-20 05:27:36,currency,15.25,card
T000530,U00394,2026-02-24 03:04:30,currency,19.31,card
T000531,U00397,2026-01-19 00:06:43,currency,20.44,wallet
T000532,U00397,2026-01-20 03:25:33,booster,6.54,wallet
T000533,U00397,2026-01-18 11:19:24,cosmetic,5.42,wallet
T000534,U00397,2026-01-26 12:08:03,booster,5.98,wallet
T000535,U00397,2026-02-01 18:43:32,cosmetic,4.36,wallet
T000536,U00397,2026-01-14 17:09:59,currency,13.66,wallet
T000537,U00401,2026-03-26 21:14:43,battlepass,9.78,card
T000538,U00401,2026-03-01 07:44:35,booster,5.14,card
T000539,U00401,2026-03-17 01:51:27,expansion,15.87,card
T000540,U00402,2026-02-23 17:06:08,battlepass,16.84,wallet
T000541,U00402,2026-03-03 16:18:57,cosmetic,10.3,wallet
T000542,U00402,2026-03-14 12:57:00,currency,18.43,wallet
T000543,U00402,2026-03-06 14:12:25,booster,3.64,card
T000544,U00404,2026-03-16 20:45:52,cosmetic,10.15,card
T000545,U00404,2026-03-14 11:19:21,expansion,21.87,card
T000546,U00404,2026-02-28 15:57:13,booster,3.44,wallet
T000547,U00404,2026-03-02 17:24:31,cosmetic,7.39,wallet
T000548,U00407,2026-02-19 00:44:32,booster,4.75,card
T000549,U00409,2026-03-04 05:27:59,cosmetic,5.22,wallet
T000550,U00412,2026-01-22 00:56:33,currency,14.3,card
T000551,U00412,2026-01-31 15:43:37,expansion,20.24,card
T000552,U00412,2026-01-19 09:13:16,currency,10.64,card
T000553,U00412,2026-01-14 22:36:17,expansion,16.76,card
T000554,U00412,2026-02-11 11:42:07,booster,3.06,card
T000555,U00414,2026-01-20 05:11:52,booster,6.26,wallet
T000556,U00416,2026-02-19 16:52:52,expansion,16.56,card
T000557,U00416,2026-02-23 02:22:01,currency,21.93,card
T000558,U00417,2026-03-24 22:49:29,cosmetic,9.75,card
T000559,U00418,2026-02-02 05:09:57,currency,10.89,card
T000560,U00418,2026-01-20 03:50:29,currency,21.52,card
T000561,U00418,2026-01-17 18:44:40,booster,4.54,card
T000562,U00421,2026-03-12 10:37:14,expansion,22.74,card
T000563,U00421,2026-02-25 08:23:59,currency,10.9,card
T000564,U00421,2026-03-06 09:20:16,cosmetic,7.84,card
T000565,U00423,2026-02-16 13:12:30,cosmetic,6.34,wallet
T000566,U00423,2026-03-16 23:36:23,booster,2.75,wallet
T000567,U00423,2026-02-15 00:19:39,cosmetic,5.63,card
T000568,U00423,2026-02-27 23:24:53,cosmetic,5.3,card
T000569,U00423,2026-03-06 07:41:22,cosmetic,9.15,card
T000570,U00423,2026-02-17 14:04:31,battlepass,20.28,card
T000571,U00424,2026-03-04 14:19:06,booster,2.98,wallet
T000572,U00424,2026-02-22 20:39:41,currency,15.48,wallet
T000573,U00424,2026-02-17 04:13:18,battlepass,16.41,wallet
T000574,U00425,2026-02-21 13:24:19,cosmetic,7.98,card
T000575,U00430,2026-02-12 17:17:59,currency,12.96,card
T000576,U00430,2026-03-06 18:52:44,currency,15.99,card
T000577,U00431,2026-01-07 01:12:42,booster,3.34,card
T000578,U00431,2026-01-16 16:08:52,expansion,28.96,card
T000579,U00431,2026-02-02 17:53:40,cosmetic,5.43,card
T000580,U00431,2026-01-22 13:07:18,booster,4.16,card
T000581,U00431,2026-01-06 16:31:49,cosmetic,5.94,card
T000582,U00433,2026-03-09 12:33:47,booster,4.98,wallet
T000583,U00433,2026-02-27 09:37:02,cosmetic,5.94,card
T000584,U00439,2026-01-14 10:50:17,battlepass,11.79,card
T000585,U00439,2026-01-24 04:02:12,booster,4.56,wallet
T000586,U00439,2026-01-18 21:31:44,cosmetic,8.79,card
T000587,U00439,2026-01-30 05:59:43,battlepass,9.47,wallet
T000588,U00444,2026-02-14 05:42:24,booster,4.98,wallet
T000589,U00444,2026-02-05 18:53:06,cosmetic,7.51,wallet
T000590,U00444,2026-02-05 06:51:23,cosmetic,7.06,card
T000591,U00447,2026-02-10 03:45:50,battlepass,15.98,card
T000592,U00447,2026-01-28 04:10:01,booster,5.15,wallet
T000593,U00447,2026-02-01 14:01:56,expansion,28.52,card
T000594,U00454,2026-01-25 11:52:54,currency,11.19,card
T000595,U00454,2026-01-02 15:23:13,battlepass,12.01,wallet
T000596,U00454,2026-01-12 17:51:20,cosmetic,9.76,card
T000597,U00455,2026-02-11 21:44:43,battlepass,18.35,card
T000598,U00455,2026-02-20 21:38:22,currency,10.46,card
T000599,U00455,2026-02-11 20:34:58,currency,10.41,card
T000600,U00456,2026-02-04 21:36:24,cosmetic,9.81,card
T000601,U00456,2026-02-28 18:57:43,cosmetic,10.0,card
T000602,U00456,2026-02-06 10:53:14,battlepass,10.06,card
T000603,U00456,2026-02-27 20:17:10,booster,3.2,card
T000604,U00456,2026-02-10 13:37:36,expansion,20.82,card
T000605,U00456,2026-03-02 21:16:22,currency,11.61,card
T000606,U00457,2026-01-14 02:08:41,cosmetic,10.04,card
T000607,U00459,2026-02-24 13:49:15,cosmetic,10.6,wallet
T000608,U00460,2026-01-29 03:02:46,expansion,27.59,card
T000609,U00460,2026-01-12 12:47:45,cosmetic,9.6,card
T000610,U00460,2026-02-01 20:03:18,expansion,18.2,wallet
T000611,U00464,2026-02-18 14:59:26,booster,6.11,card
T000612,U00464,2026-02-19 20:43:03,expansion,30.69,card
T000613,U00464,2026-02-10 12:31:41,expansion,29.25,card
T000614,U00468,2026-02-14 21:34:37,battlepass,21.21,card
T000615,U00468,2026-02-12 01:21:36,cosmetic,5.79,card
T000616,U00468,2026-02-07 06:14:50,currency,14.88,card
T000617,U00468,2026-02-14 10:33:18,cosmetic,6.43,card
T000618,U00468,2026-03-03 11:47:07,cosmetic,8.77,card
T000619,U00468,2026-02-22 10:21:48,expansion,26.93,card
T000620,U00469,2026-01-11 11:13:17,booster,5.4,card
T000621,U00469,2026-01-12 00:51:02,currency,15.75,card
T000622,U00475,2026-02-18 09:03:22,booster,2.64,card
T000623,U00475,2026-02-14 00:05:12,cosmetic,10.71,wallet
T000624,U00475,2026-03-05 19:32:32,currency,8.74,wallet
T000625,U00476,2026-03-15 19:16:42,booster,4.95,card
T000626,U00476,2026-02-23 16:01:21,expansion,21.4,card
T000627,U00476,2026-02-25 10:57:33,booster,6.03,card
T000628,U00476,2026-03-07 10:42:11,expansion,24.69,card
T000629,U00476,2026-03-11 16:36:30,booster,6.09,card
T000630,U00476,2026-02-22 22:59:37,booster,3.55,card
T000631,U00477,2026-03-13 16:05:49,cosmetic,5.15,card
T000632,U00477,2026-03-02 07:38:44,booster,3.54,card
T000633,U00478,2026-01-16 00:59:43,booster,4.32,card
T000634,U00478,2026-01-10 04:38:44,cosmetic,6.64,card
T000635,U00478,2026-01-16 00:32:28,cosmetic,10.28,card
T000636,U00479,2026-02-27 10:18:27,battlepass,18.66,card
T000637,U00479,2026-02-27 06:50:39,booster,4.37,card
T000638,U00481,2026-01-25 02:23:45,battlepass,19.58,card
T000639,U00481,2026-01-23 05:17:26,battlepass,20.17,wallet
T000640,U00483,2026-02-08 10:28:29,cosmetic,6.18,card
T000641,U00483,2026-02-11 14:18:54,currency,14.19,card
T000642,U00483,2026-02-02 17:46:22,cosmetic,4.48,card
T000643,U00483,2026-01-30 14:19:33,booster,2.92,card
T000644,U00483,2026-02-04 01:48:05,cosmetic,8.41,card
T000645,U00485,2026-02-14 07:03:10,booster,4.52,card
T000646,U00486,2026-02-12 23:56:43,booster,3.96,card
T000647,U00486,2026-01-30 07:53:40,battlepass,20.22,card
T000648,U00488,2026-02-12 10:25:37,cosmetic,7.69,wallet
T000649,U00488,2026-02-05 06:13:59,booster,2.61,wallet
T000650,U00488,2026-02-15 03:13:02,cosmetic,4.31,card
T000651,U00490,2026-03-01 14:29:57,cosmetic,4.04,wallet
T000652,U00490,2026-02-15 03:05:32,booster,2.92,wallet
T000653,U00491,2026-03-07 18:15:25,currency,14.66,card
T000654,U00491,2026-03-15 16:16:50,cosmetic,8.2,card
T000655,U00494,2026-02-10 19:39:18,booster,6.13,wallet
T000656,U00494,2026-02-28 05:42:44,currency,16.35,card
T000657,U00495,2026-02-06 23:48:20,cosmetic,7.95,wallet
T000658,U00495,2026-01-21 14:37:12,currency,15.15,wallet
T000659,U00495,2026-01-20 17:32:46,booster,3.93,wallet
T000660,U00497,2026-01-14 22:23:42,currency,9.88,card
T000661,U00497,2026-01-29 04:26:34,currency,9.22,card
T000662,U00497,2026-01-10 10:33:49,booster,5.15,card
T000663,U00499,2026-03-06 04:06:38,expansion,19.55,card
T000664,U00499,2026-03-10 00:49:59,cosmetic,4.58,card
T000665,U00499,2026-03-11 07:18:25,cosmetic,9.34,card
T000666,U00500,2026-02-17 09:41:33,booster,4.09,wallet
T000667,U00500,2026-02-13 23:19:39,cosmetic,8.59,card
T000668,U00501,2026-01-12 10:06:50,currency,21.82,card
T000669,U00502,2026-03-02 05:06:23,currency,11.33,wallet
T000670,U00502,2026-03-04 09:10:26,expansion,16.37,wallet
T000671,U00502,2026-02-12 21:34:41,battlepass,14.05,wallet
T000672,U00503,2026-03-18 13:53:38,expansion,30.61,card
T000673,U00503,2026-03-06 05:20:35,battlepass,19.47,wallet
T000674,U00503,2026-03-02 15:06:29,currency,10.17,card
T000675,U00503,2026-03-05 04:46:32,cosmetic,10.51,wallet
T000676,U00503,2026-02-28 06:53:28,booster,5.7,wallet
T000677,U00503,2026-03-25 20:51:33,booster,4.86,card
T000678,U00503,2026-03-03 06:15:47,cosmetic,7.4,wallet
T000679,U00503,2026-03-03 12:27:08,expansion,28.95,wallet
T000680,U00503,2026-03-03 20:43:38,currency,11.83,wallet
T000681,U00506,2026-02-07 20:36:18,currency,21.61,wallet
T000682,U00506,2026-01-30 03:56:06,currency,14.58,card
T000683,U00506,2026-02-10 23:06:53,cosmetic,7.48,wallet
T000684,U00510,2026-02-11 14:24:28,booster,6.41,card
T000685,U00515,2026-03-04 10:07:20,expansion,15.04,card
T000686,U00515,2026-03-13 19:54:58,cosmetic,9.07,card
T000687,U00516,2026-01-14 23:59:59,currency,19.18,card
T000688,U00516,2026-01-21 12:59:22,booster,5.35,card
T000689,U00518,2026-01-08 05:00:45,cosmetic,6.04,card
T000690,U00518,2026-01-13 11:59:25,cosmetic,5.55,card
T000691,U00521,2026-02-08 14:38:59,booster,2.56,card
T000692,U00523,2026-01-29 16:18:14,booster,2.99,card
T000693,U00523,2026-01-30 23:53:30,booster,3.69,wallet
T000694,U00523,2026-01-29 22:08:45,cosmetic,5.83,wallet
T000695,U00523,2026-01-23 19:24:51,cosmetic,4.01,wallet
T000696,U00524,2026-03-02 17:24:35,booster,6.22,wallet
T000697,U00524,2026-03-05 16:44:13,booster,5.05,wallet
T000698,U00524,2026-03-06 10:11:01,cosmetic,6.34,wallet
T000699,U00527,2026-03-22 04:32:19,battlepass,14.37,card
T000700,U00528,2026-02-05 21:31:43,cosmetic,10.75,card
T000701,U00528,2026-01-09 08:03:11,expansion,31.36,card
T000702,U00528,2026-01-25 09:02:48,booster,6.32,card
T000703,U00528,2026-01-20 22:35:51,currency,8.48,card
T000704,U00530,2026-03-04 08:04:51,booster,5.69,wallet
T000705,U00530,2026-03-08 08:32:39,expansion,26.55,wallet
T000706,U00531,2026-02-09 21:29:14,cosmetic,9.4,card
T000707,U00531,2026-02-17 12:25:56,booster,5.99,wallet
T000708,U00533,2026-01-18 05:41:46,expansion,24.59,card
T000709,U00536,2026-01-16 12:12:20,battlepass,12.7,wallet
T000710,U00536,2026-01-15 02:52:02,booster,6.07,wallet
T000711,U00536,2026-01-14 08:29:09,cosmetic,9.81,card
T000712,U00536,2026-01-26 14:11:05,currency,15.01,card
T000713,U00536,2026-01-21 23:22:42,cosmetic,6.3,card
T000714,U00537,2026-02-09 01:23:13,currency,14.0,card
T000715,U00537,2026-02-17 11:33:19,booster,5.45,card
T000716,U00538,2026-02-02 23:39:23,expansion,23.33,card
T000717,U00538,2026-01-09 06:52:21,currency,11.06,card
T000718,U00538,2026-01-27 12:03:23,booster,2.97,card
T000719,U00538,2026-01-31 23:08:09,booster,5.74,card
T000720,U00546,2026-01-23 21:01:15,cosmetic,6.59,card
T000721,U00546,2026-01-10 14:53:32,currency,16.88,card
T000722,U00546,2026-01-25 09:06:42,battlepass,8.24,card
T000723,U00546,2026-02-02 21:00:36,currency,19.44,card
T000724,U00546,2026-01-24 20:21:50,cosmetic,9.99,card
T000725,U00549,2026-03-01 15:59:01,currency,19.52,card
T000726,U00549,2026-02-09 11:42:49,battlepass,17.09,card
T000727,U00549,2026-03-01 09:19:06,expansion,20.11,card
T000728,U00550,2026-03-05 02:29:41,booster,3.72,card
T000729,U00550,2026-03-05 16:53:26,expansion,27.66,card
T000730,U00550,2026-02-27 06:17:30,currency,17.15,card
T000731,U00552,2026-02-18 12:32:01,cosmetic,10.22,card
T000732,U00552,2026-02-06 13:20:37,booster,5.33,card
T000733,U00553,2026-02-21 16:08:06,booster,5.55,wallet
T000734,U00553,2026-02-23 08:30:15,cosmetic,8.85,wallet
T000735,U00555,2026-03-26 17:38:12,currency,19.07,wallet
T000736,U00555,2026-03-21 07:26:09,booster,2.4,card
T000737,U00555,2026-03-14 17:01:20,currency,20.18,card
T000738,U00555,2026-03-14 12:56:34,cosmetic,7.36,wallet
T000739,U00556,2026-02-13 00:25:09,cosmetic,7.57,card
T000740,U00556,2026-02-14 19:36:14,cosmetic,7.71,card
T000741,U00556,2026-02-16 05:23:59,cosmetic,8.34,card
T000742,U00557,2026-03-05 13:40:58,currency,13.17,wallet
T000743,U00557,2026-03-01 01:21:21,cosmetic,9.78,wallet
T000744,U00557,2026-02-20 08:23:38,booster,3.2,card
T000745,U00557,2026-02-23 15:55:14,cosmetic,5.24,wallet
T000746,U00557,2026-03-05 06:30:39,cosmetic,6.57,wallet
T000747,U00558,2026-03-22 11:29:53,currency,17.72,card
T000748,U00558,2026-03-23 03:27:59,booster,4.16,card
T000749,U00558,2026-02-24 23:29:52,cosmetic,6.81,card
T000750,U00564,2026-01-22 14:28:01,battlepass,8.87,card
T000751,U00564,2026-01-23 04:58:58,cosmetic,6.38,card
T000752,U00566,2026-02-08 06:52:34,currency,20.68,wallet
T000753,U00566,2026-01-22 17:15:18,currency,8.17,card
T000754,U00566,2026-01-16 16:59:49,currency,11.66,wallet
T000755,U00566,2026-01-23 07:18:35,cosmetic,10.34,wallet
T000756,U00566,2026-01-19 03:31:54,cosmetic,5.41,wallet
T000757,U00569,2026-02-16 07:07:36,cosmetic,9.22,card
T000758,U00572,2026-02-14 17:26:09,expansion,14.12,wallet
T000759,U00576,2026-01-31 10:13:10,booster,4.41,wallet
T000760,U00576,2026-01-26 21:09:48,cosmetic,4.31,wallet
T000761,U00578,2026-02-25 12:41:58,cosmetic,8.4,card
T000762,U00578,2026-02-24 08:26:53,expansion,25.9,card
T000763,U00578,2026-02-19 00:03:49,cosmetic,10.57,card
T000764,U00579,2026-03-04 10:13:56,cosmetic,9.08,wallet
T000765,U00579,2026-02-28 04:31:12,booster,5.1,wallet
T000766,U00580,2026-01-07 06:39:37,currency,9.02,card
T000767,U00580,2026-01-23 01:37:07,currency,20.23,card
T000768,U00580,2026-02-04 20:30:42,cosmetic,9.19,card
T000769,U00580,2026-01-16 04:41:44,cosmetic,6.31,card
T000770,U00585,2026-01-26 12:18:17,currency,9.77,card
T000771,U00585,2026-02-18 17:05:48,booster,4.53,card
T000772,U00585,2026-02-09 01:31:32,cosmetic,5.4,card
T000773,U00585,2026-02-07 15:04:08,battlepass,9.91,card
T000774,U00587,2026-02-22 20:24:11,battlepass,19.5,card
T000775,U00587,2026-03-03 12:49:50,booster,3.92,card
T000776,U00588,2026-01-14 16:01:13,cosmetic,9.26,wallet
T000777,U00588,2026-01-06 10:40:54,cosmetic,7.49,wallet
T000778,U00588,2026-01-25 07:42:38,currency,20.07,wallet
T000779,U00589,2026-03-17 00:38:37,currency,19.12,card
T000780,U00589,2026-03-08 07:07:37,currency,15.13,wallet
T000781,U00594,2026-03-11 23:41:41,currency,10.23,card
T000782,U00594,2026-03-16 04:06:38,cosmetic,7.54,card
T000783,U00594,2026-03-08 07:55:00,cosmetic,8.94,card
T000784,U00594,2026-03-04 02:45:44,currency,17.32,card
T000785,U00596,2026-02-21 14:42:08,cosmetic,5.41,card
T000786,U00597,2026-02-09 07:50:15,cosmetic,4.39,wallet
T000787,U00597,2026-03-05 20:20:52,booster,3.16,wallet
T000788,U00597,2026-02-08 02:20:49,expansion,21.19,card
T000789,U00602,2026-03-10 07:11:05,battlepass,8.78,wallet
T000790,U00602,2026-02-20 21:54:48,cosmetic,7.32,wallet
T000791,U00608,2026-02-08 11:13:11,currency,10.34,card
T000792,U00608,2026-02-03 13:27:15,cosmetic,7.49,card
T000793,U00610,2026-03-15 15:13:28,battlepass,12.93,card
T000794,U00610,2026-03-16 13:32:58,currency,11.31,card
T000795,U00611,2026-03-05 05:04:25,expansion,21.02,card
T000796,U00611,2026-03-16 17:27:41,battlepass,14.0,card
T000797,U00612,2026-02-24 09:07:49,currency,20.79,card
T000798,U00612,2026-02-06 21:53:09,expansion,14.36,card
T000799,U00612,2026-02-10 11:41:36,battlepass,17.47,card
T000800,U00612,2026-02-24 12:32:04,cosmetic,6.57,card
T000801,U00613,2026-03-05 03:58:50,currency,21.44,card
T000802,U00613,2026-02-17 04:37:09,currency,21.08,wallet
T000803,U00614,2026-01-26 01:25:41,cosmetic,8.45,wallet
T000804,U00614,2026-02-11 05:30:39,cosmetic,6.3,card
T000805,U00614,2026-02-16 04:09:41,cosmetic,8.96,card
T000806,U00614,2026-02-20 11:58:48,battlepass,13.89,card
T000807,U00614,2026-02-04 19:40:01,booster,4.34,wallet
T000808,U00621,2026-01-30 05:41:25,cosmetic,6.35,wallet
T000809,U00621,2026-02-08 06:36:32,cosmetic,10.81,wallet
T000810,U00621,2026-02-22 12:06:19,cosmetic,6.96,card
T000811,U00621,2026-02-24 03:51:06,battlepass,15.35,wallet
T000812,U00621,2026-02-25 03:55:27,currency,20.9,card
T000813,U00624,2026-02-10 15:59:47,cosmetic,8.11,card
T000814,U00624,2026-02-09 16:08:38,battlepass,11.66,card
T000815,U00624,2026-02-09 14:19:27,battlepass,11.23,wallet
T000816,U00624,2026-02-12 15:36:23,expansion,18.23,wallet
